,Akun,Post,Tag,Likes,Comments
3964,usaharumah.manado,"PROMO PEMBELIAN INNISFREE!! Ingin hadiahnya? Hubungi kami!

#innisfreeori #innisfreejasatitip #innisfree #innisfreewannaone #wannaone","['innisfreeori', 'innisfreejasatitip', 'innisfree', 'innisfreewannaone', 'wannaone']",6,['Innisfree no sebum bb cream ada?']
3965,usaharumah.manado,"BEST!! JEJU VOLCANIC COLOR CLAY MASK

#innisfreejasatitip #innisfreewannaone #innisfree #innisfreeoriginal #innisfreeori #jejuvolcaniccolorclaymask #wannaone","['innisfreejasatitip', 'innisfreewannaone', 'innisfree', 'innisfreeoriginal', 'innisfreeori', 'jejuvolcaniccolorclaymask', 'wannaone']",9,[]
3966,usaharumah.manado,Hoolla~ ,[],6,"['Sapa"" punya? Banyak nyaaaaaa']"
3967,usaharumah.manado,"Halo Guys! Kini @innisfreejastip Hadir dengan Promo Bebas Ongkos Kirim sebesar Rp. 30.000 seluruh Indonesia dengan berbelanja minimal Rp. 120.000 melalui Aplikasi ""Shopee""!!
.
Tunggu apa lagi!? Tanya, Beli, Kirim!!
.
Jika menemui kesulitan untuk berbelanja melalui ""Shopee"", jangan ragu untuk menghubungi kami! ",[],7,[]
3968,usaharumah.manado,"Sheet Mask Only 19.000! 

#innisfreeindonesia #innisfree #innisfreejasatitip #innisfreeori #innisfreeoriginal #jasatitip #sheetmask #sheetmaskinnisfree #sheetmaskinnisfreeoriginal","['innisfreeindonesia', 'innisfree', 'innisfreejasatitip', 'innisfreeori', 'innisfreeoriginal', 'jasatitip', 'sheetmask', 'sheetmaskinnisfree', 'sheetmaskinnisfreeoriginal']",10,[]
3969,usaharumah.manado,"PROMO TOKO BULAN OKTOBER!
Untuk Belanja Minimal Rp. 600.000
#innisfreeindonesia #innisfree #innisfreejasatitip #innisfreeori #innisfreeoriginal #jasatitip #orchidskincare","['innisfreeindonesia', 'innisfree', 'innisfreejasatitip', 'innisfreeori', 'innisfreeoriginal', 'jasatitip', 'orchidskincare']",6,[]
3970,usaharumah.manado,"PROMO TOKO BULAN OKTOBER!
Untuk Belanja Minimal Rp. 400.000

#innisfreeindonesia #innisfree #innisfreejasatitip #innisfreeori #innisfreeoriginal #jasatitip","['innisfreeindonesia', 'innisfree', 'innisfreejasatitip', 'innisfreeori', 'innisfreeoriginal', 'jasatitip']",7,[]
3971,usaharumah.manado,"PROMO TOKO!!
Pembelian 2 Jeju Volcanic Color Clay Mask GRATIS 1 Jeju Volcanic Color Clay Mask 10ml
Rp. 120.000/buah

#innisfreejasatitip #innisfreeindonesia #jejuvolcaniccolorclaymask #jejuvolcaniccolorclaymaskmurah #innisfree #jasatitip #jasatitipmurah #wannaone #innisfreewannaone","['innisfreejasatitip', 'innisfreeindonesia', 'jejuvolcaniccolorclaymask', 'jejuvolcaniccolorclaymaskmurah', 'innisfree', 'jasatitip', 'jasatitipmurah', 'wannaone', 'innisfreewannaone']",6,[]
3972,usaharumah.manado,"FUJIFILM DISPOSABLE KAMERA ACE ISO 400
EXPOSURE 39
KAMERA FILM SEKALI PAKAI, ADA FLASH, BISA DI CUCI
.
.
PO LANGSUNG DARI JEPANG
Close PO 24 Oktober 2017 pukul 17.00
Barang datang tanggal 1 November 2017
.
Price : 170.000

#disposablecamera #disposablekamera #disposablekameramurah #jualdisposablecamera","['disposablecamera', 'disposablekamera', 'disposablekameramurah', 'jualdisposablecamera']",9,"['Kak masih ada? @innisfreejastip', 'Maaf sudah sold', 'Kita mau buka PO lagi, barangnya ready tanggal 6 Desember kalau berminat, hehe @aliyaashkn0714', 'masih bisa PO kak?']"
3973,usaharumah.manado,"Bija Product!!! Untuk merawat kulit sensitif

#innisfreeindonesia #innisfree #innisfreejasatitip #innisfreeori #innisfreeoriginal #jasatitip","['innisfreeindonesia', 'innisfree', 'innisfreejasatitip', 'innisfreeori', 'innisfreeoriginal', 'jasatitip']",3,[]
3974,usaharumah.manado,"Orchid Product!! Untuk membantu masalah penuaan kulit

#innisfreeindonesia #innisfree #innisfreejasatitip #innisfreeori #innisfreeoriginal #jasatitip","['innisfreeindonesia', 'innisfree', 'innisfreejasatitip', 'innisfreeori', 'innisfreeoriginal', 'jasatitip']",3,[]
3975,usaharumah.manado,Green Tea Product!!! #innisfreeindonesia #innisfree #innisfreejasatitip #innisfreeori #innisfreeoriginal #jasatitip,"['innisfreeindonesia', 'innisfree', 'innisfreejasatitip', 'innisfreeori', 'innisfreeoriginal', 'jasatitip']",3,[]
3976,usaharumah.manado,"Perkenalan Produk

1. Dengan perasan tangerine yang menyegarkan dan membersihkan kulit wajah
Perasan buah tangerine yang berasal dari Pulau Jeju terdiri dari 6 tipe citrus flavonoids yang menjadikan kulit halus bercahaya. 
2. Meratakan warna kulit, menghilangkan noda hitam, sekaligus merawat pori-pori
Mencerahkan kulit kusam, menghambat perkembangan melanin untuk meratakan warna kulit dan mencerahkan noda hitam, serta merawat pori-pori untuk hasil kulit yang lembut dan mulus. 
3. Lapisan yang membuat wajah bercahaya dan menjaga kelembutan kulit
Tekstur krim mudah menyerap yang menyegarkan dan melembabkan, sehingga wajah menjadi lebih bercahaya sekaligus tetap menjaga kelembutan kulit.

Cara penggunaan

Aplikasikan produk secara merata ke wajah dan leher yang sudah dibersihkan lalu beri pijatan lembut untuk membantu penyerapan sempurna.

#innisfreeindonesia #innisfree #innisfreejasatitip #innisfreeori #innisfreeoriginal #jasatitip","['innisfreeindonesia', 'innisfree', 'innisfreejasatitip', 'innisfreeori', 'innisfreeoriginal', 'jasatitip']",2,[]
3977,usaharumah.manado,"Perkenalan Produk

1. Manfaat istimewa dalam meningkatkan perlindungan kulit
Mengandung bija oil yang memiliki manfaat luar biasa dalam menignkatkan perlindungan kulit. 
2. Cocok untuk kulit berjerawat
Telah lolos tes formula anti-komedo sehingga cocok untuk kulit berjerawat. * Hasil penggunaan 3 produk rangkaian bija-trouble (cleansing gel, facial foam, skin) 
3.Bebas rasa berminyak!
Lotion menyegarkan yang ringan dan nyaman digunakan bahkan untuk kulit berminyak. 
4. 6-Free System
parabens, synthetic colorants, mineral oil, animal-originated ingredients, artificial fragrances and imidazolidinyl urea

Cara penggunaan

Setelah pemakaian toner, aplikasikan produk dengan tangan ke seluruh wajah dan leher. Tepuk dengan lembut untuk membatu penyerapan.

#innisfreeindonesia #innisfree #innisfreejasatitip #innisfreeori #innisfreeoriginal #jasatitip","['innisfreeindonesia', 'innisfree', 'innisfreejasatitip', 'innisfreeori', 'innisfreeoriginal', 'jasatitip']",2,[]
3978,usaharumah.manado,"Perkenalan Produk

1. Vitalitas anggrek Jeju yang dapat tumbuh di cuaca dingin
Memiliki bahan aktif Elixir yang didapat dari anggrek Jeju dan kaya akan anti oksidan yang berfungsi untuk membuat kulit bersinar dan menguatkan pertahanan kulit. 
2. Merawat garis halus, meningkatkan elastisitas kulit, meratakan warna kulit, memberikan nutrisi dan sekaligus mengencangkan pori-pori kulit.
Mengencangkan elastisitas kulit dengan nutrisi yang diberikan, memperbaiki garis-garis halus, mencerahkan warna kulit dan sekaligus membuat kulit menjadi lebih bersinar dan sehat. 
3. Lotion yang kaya akan nutrisi untuk melembutkan kulit
Krim dengan tekstur halus yang menutrisi kulit wajah untuk memberikan kelembaban dan kekenyalan. 
Cara penggunaan

Setelah menggunakan toner, aplikasikan produk secara merata ke wajah dan leher.

#innisfreeindonesia #innisfree #innisfreejasatitip #innisfreeori #innisfreeoriginal #jasatitip","['innisfreeindonesia', 'innisfree', 'innisfreejasatitip', 'innisfreeori', 'innisfreeoriginal', 'jasatitip']",1,[]
3979,usaharumah.manado,"Perkenalan Produk

1. Kandungan Centella Asiatica 4X dapat merawat dan membuat kulit menjadi lebih nyaman secara efisien!
Mengandung Centella Asiatica yang kadar tinggi 30 kali lebih maka dapat melakukan Cica-care.
Efeknya terlihat jelas karena mengandung powder dengan kadar tinggi, tidak mengandung kadar air 
2. Minyak dari Bija untuk melindungi kulit dan D-Panthenol untuk membuat kulit menjadi lebih sehat
Minyak dari Bija berfungsi untuk melindungi kulit dan D-Panthenol yang dapat membuat kulit menjadi lebih sehat dan kuat 
3. Pagi maupun malam kapan saja dapat digunakan Daily Cica-care
Balm tipe gel yang dapat dioleskan tipis sehingga diserap pada kulit dengan cepat, bisa digunakan pagi hari maupun malam. 
Cara penggunaan [cara pemakaian] oleskan pada seluruh wajah sebelum menggunakan krem (*coba oleskan dulu pada bagian kecil, lalu oleskan bagian lainnya)
Boleh dioleskan pada bagian yang mengalami iritasi saja

#innisfreeindonesia #innisfree #innisfreejasatitip #innisfreeori #innisfreeoriginal #jasatitip","['innisfreeindonesia', 'innisfree', 'innisfreejasatitip', 'innisfreeori', 'innisfreeoriginal', 'jasatitip']",2,[]
3980,usaharumah.manado,"Perkenalan Produk

Krim anti-aging yang terbuat dari anggrek Jeju untuk membantu kulit tampak lebih muda dan sehat. 
1. Vitalitas anggrek Jeju yang dapat tumbuh di cuaca dingin
Memiliki bahan aktif Elixir yang didapat dari anggrek Jeju dan kaya akan anti oksidan yang berfungsi untuk membuat kulit bersinar dan menguatkan pertahanan kulit. 
2. Merawat garis halus, meningkatkan elastisitas kulit, meratakan warna kulit, memberikan nutrisi dan sekaligus mengencangkan pori-pori kulit.
Mengencangkan elastisitas kulit dengan nutrisi yang diberikan, memperbaiki garis-garis halus, mencerahkan dan meratakan warna kulit serta sekaligus membuat kulit menjadi lebih bersinar dan sehat. 
Cara penggunaan

Aplikasikan produk secukupnya ke wajah dan leher yang sudah dibersihkan lalu beri pijatan lembut untuk penyerapan sempurna. Aplikasikan sedikit produk dengan tipis saat kulit terasa kering.

#innisfreeindonesia #innisfree #innisfreejasatitip #innisfreeori #innisfreeoriginal #jasatitip","['innisfreeindonesia', 'innisfree', 'innisfreejasatitip', 'innisfreeori', 'innisfreeoriginal', 'jasatitip']",2,[]
3981,usaharumah.manado,"Perkenalan Produk

1. Dengan perasan jeruk yang menyegarkan dan membuat kulit lebih cerah
Jeruk segar dan alami tanpa pestisida yang berasal dari Jeju yang mengandung 6 macam citrus flavonocide yang merawat kulit kusam, warna kulit tidak merata, serta merawat pori-pori kulit sehingga membuat kulit menjadi lebih cerah dan bersinar. 
2. Meratakan warna kulit, menghilangkan noda hitam, sekaligus merawat pori-pori
Mencerahkan kulit kusam, menghambat perkembangan melanin untuk meratakan warna kulit dan mencerahkan noda hitam, serta merawat pori-pori untuk hasil kulit yang lembut dan mulus. 
3. Kombinasi ampoule-essence
Ampoule dan essence bekerja secara bersama-sama untuk mencerahkan warna kulit secara intensif

Cara penggunaan

1. Gunakan 1-2 pompa pada wajah yang sudah dibersihkan lalu ratakan dan pijat lembut untuk membantu penyerapan.
2. Aplikasikan satu lapisan ekstra pada bagian dengan noda hitam. Ampoule yang bercampur serum akan lebih putih setelah 3-4 kali penggunaan.

#innisfreeindonesia #innisfree #innisfreejasatitip #innisfreeori #innisfreeoriginal #jasatitip","['innisfreeindonesia', 'innisfree', 'innisfreejasatitip', 'innisfreeori', 'innisfreeoriginal', 'jasatitip']",2,[]
3982,usaharumah.manado,"Perkenalan Produk

1. Kandungan Centella Asiatica 4X dapat merawat kulit secara intensif dan efisien!
Diformulasikan dengan kandungan Centella Asiatica yang tinggi dan 4 komponen penting (madecassoside, asam madecassic, asiaticoside dan asam asiatic) untuk memberikan perawatan intensif pada kulit bermasalah. 
2. Minyak dari Bija dan D-Panthenol untuk membuat kulit menjadi lebih sehat
Minyak dari Bija berfungsi untuk melindungi kulit dan D-Panthenol yang dapat membuat kulit menjadi lebih sehat dan kuat 
3. Terbuat dari 90% bahan alami
Bija Cica Balm sangat cocok untuk kulit sensitif karena 90% kandungannya terdiri dari bahan-bahan alami serta bebas dari aroma dan paraben 
4. Perawatan kulit ringan
Aman digunakan pada jenis kulit acne-prone dan telah lulus uji non-comedogenic (IEC KOREA, tes 4 minggu) dengan hasil yang menunjukkan bahwa produk tidak menyumbat pori-pori 
5. 6-free system
Bebas paraben, bahan hewani, warna sintetis, minyak mineral, aroma sintetis, dan Imidazolidinyl Urea. 
6. Dapat digunakan pada siang dan malam hari
Balm tipe gel yang dapat dioleskan tipis sehingga menyerap dengan cepat pada kulit. 
Cara penggunaan [Cara Pemakaian] oleskan secara merata ke seluruh wajah sebelum menggunakan krim
Tambahkan penggunaan pada bagian yang mengalami iritasi

#innisfreeindonesia #innisfree #innisfreejasatitip #innisfreeori #innisfreeoriginal #jasatitip","['innisfreeindonesia', 'innisfree', 'innisfreejasatitip', 'innisfreeori', 'innisfreeoriginal', 'jasatitip']",1,[]
3983,usaharumah.manado,"Perkenalan Produk

1. Vitalitas anggrek Jeju yang dapat tumbuh di cuaca dingin
Memiliki bahan aktif Elixir yang didapat dari anggrek Jeju dan kaya akan anti oksidan yang berfungsi untuk membuat kulit bersinar dan menguatkan pertahanan kulit. 
2. Merawat garis halus, meningkatkan elastisitas kulit, meratakan warna kulit, memberikan nutrisi dan sekaligus mengencangkan pori-pori kulit.
Mengencangkan elastisitas kulit dengan nutrisi yang diberikan, memperbaiki garis-garis halus, mencerahkan warna kulit dan sekaligus membuat kulit menjadi lebih bersinar dan sehat. 
3. Tekstur yang mudah diaplikasi dan kenyal serta dapat mengencangkan kulit
Essence yang mengandung molekul mikro alami untuk membantu kekenyalan kulit 
Cara penggunaan

Gunakan essence sebanyak 1~2 kali pompa dan aplikasikan secara merata ke seluruh wajah. Tepuk secara perlahan.

#innisfreeindonesia #innisfree #innisfreejasatitip #innisfreeori #innisfreeoriginal #jasatitip","['innisfreeindonesia', 'innisfree', 'innisfreejasatitip', 'innisfreeori', 'innisfreeoriginal', 'jasatitip']",1,[]
3984,usaharumah.manado,"BEST!!! The Green Tea Seed Serum80ml

Serum kaya nutrisi dari perasan daun dan biji teh hijau Jeju untuk kulit wajah yang terjaga kelembapannya serta terlihat cerah berseri dari dalam.

Rp340,000

Perkenalan Produk

Serum kaya nutrisi dari perasan daun dan biji teh hijau Jeju untuk kulit wajah yang terjaga kelembapannya dari dalam. 
1. Energi green tea memberikan kelembapan dan nutrisi mendalam dengan 100% perasaan green tea segar.
Kaya akan mineral dan amino acids dari 100% ekstrak perasan daun green tea Jeju yang memberikan kelembapan pada kulit 
2. Teknologi moisturizer ganda dari perasan green tea segar dan green tea seed oil
Green tea seed oil yang memberikan kelembapan mendalam bagi kulit juga membentuk lapisan pelembap ganda yang menjaga dan melindungi kadar kelembapan kulit yang lebih tahan lama. 
3. Serum tahap pertama setelah membersihkan wajah untuk menjaga kelembapan kulit.
Serum tahap pertama setelah mencuci muka untuk mengembalikan kelembapan kulit yang hilang akibat penggunaan cleansing foam.

Cara penggunaan

Aplikasikan produk ke seluruh wajah dan leher dengan pijatan lembut untuk membantu proses penyerapan.

#innisfreeindonesia #innisfree #innisfreejasatitip #innisfreeori #innisfreeoriginal #jasatitip","['innisfreeindonesia', 'innisfree', 'innisfreejasatitip', 'innisfreeori', 'innisfreeoriginal', 'jasatitip']",1,[]
3985,usaharumah.manado,"Perkenalan Produk

1. Ekstrak green tea yang berasal dari perasan segar daun teh hijau dari pulau Jeju memiliki kekayaan amino acids dan mineral yang membantu mengembalikan kelembapan pada kulit. 
2. Kandungan hyaluronic yang merupakan bahan alami yang mengisi kandungan kelembapan pada kulit dan merawat kulit agar tetap terjaga kelembapannya. 
3. Essential toner yang mampu memberikan kelembapan secara instan serta menghilangkan rasa kencang karena kulit kering.

Cara penggunaan

Aplikasikan produk menggunakan kedua tangan ke wajah dan leher. Untuk memaksimalkan penyerapan, beri pijatan lembut.

#innisfreeindonesia #innisfree #innisfreejasatitip #innisfreeori #innisfreeoriginal #jasatitip","['innisfreeindonesia', 'innisfree', 'innisfreejasatitip', 'innisfreeori', 'innisfreeoriginal', 'jasatitip']",1,[]
3986,usaharumah.manado,"Perkenalan Produk

Toner yang dapat digunakan harian untuk kulit berminyak 
1. Menggunakan Sebum Control Technology
Sebum Control Technology mengangkat sebum di wajah dan menjadikan wajah terlihat segar dan halus
Apa yang dimaksud dengan Sebum Control Technology? Sebum Control Technology adalah teknologi yang dimiliki oleh innisfree yang mengeluarkan kotoran dari dalam pori-pori dan mengontrol sebum 
2. Toner yang membersihkan segala kotoran yang masih tersisa dikulit setelah mencuci muka. 
3. Kocok terlebih dahulu sebelum digunakan: Kandungan mineral powder membantu merawat pori-pori dan menyerap sebum berlebih 
4. 4-Free system
Bebas dari paraben, wangi sintetik, warna, mineral oil, dan imidazolidinyl urea

Cara penggunaan

Produk mengandung bubuk, kocok sebelum digunakan. Gunakan pada wajah yang bersih. Tuangkan produk secukupnya ke kapas lalu usapkan searah ke seluruh permukaan wajah. Hindari area mata dan bibir.

#innisfreeindonesia #innisfree #innisfreejasatitip #innisfreeori #innisfreeoriginal #jasatitip","['innisfreeindonesia', 'innisfree', 'innisfreejasatitip', 'innisfreeori', 'innisfreeoriginal', 'jasatitip']",1,[]
3987,usaharumah.manado,"Perkenalan Produk

1. Manfaat istimewa dalam meningkatkan perlindungan kulit
Mengandung bija oil yang memiliki manfaat luar biasa dalam menignkatkan perlindungan kulit. 
2. Cocok untuk kulit berjerawat
Telah lolos tes formula anti-komedo sehingga cocok untuk kulit berjerawat. * Hasil penggunaan 3 produk rangkaian bija-trouble (cleansing gel, facial foam, skin) 
3. Formula salicylic acid alami
Merawat area yang mudah berjerawat , membersihkan kotoran, serta mengangkat sel kulit mati tanpa menyebabkan iritasi. 
4. 6-Free system
parabens, synthetic colorants, mineral oil, imidazolidinyl urea, artificial fragrances, animal ingredients

Cara penggunaan

Gunakan pada wajah yang bersih. Tuangkan produk secukupnya ke kapas lalu usapkan searah ke seluruh permukaan wajah. Hindari area mata dan bibir.

#innisfreeindonesia #innisfree #innisfreejasatitip #innisfreeori #innisfreeoriginal #jasatitip","['innisfreeindonesia', 'innisfree', 'innisfreejasatitip', 'innisfreeori', 'innisfreeoriginal', 'jasatitip']",1,[]
3988,usaharumah.manado,"Perkenalan Produk

1. Terbuat dari kealamian Jeju serta Yongam Seawater yang memberikan kelembapan dan energi
Yongam seawater yang kaya akan mineral yang istimewa memberikan kembali energi pada kulit dan menghasilkan manfaat anti-aging. 
2. 3 macam faktor kelembapan sebagai perawatan kulit intensif
Jeju Yeongam seawater memiliki 3 macam faktor kelembapan serta faktor kelembapan alami yang memberikan perawatan untuk mendapatkan kulit kencang. 
3. Memberikan kelembapan langsung dengan water formula yang intensif
Kaya akan kelembapan sehingga secara langsung melembapkan kulit dan membuat tahapan perawatan kulit selanjutnya menjadi cepat meresap. 
Cara penggunaan

Setelah mencuci wajah, aplikasikan produk ke wajah dan leher atau tuangkan ke kapan dan oleskan ke wajah secara lembut.

#innisfreeindonesia #innisfree #innisfreejasatitip #innisfreeori #innisfreeoriginal #jasatitip","['innisfreeindonesia', 'innisfree', 'innisfreejasatitip', 'innisfreeori', 'innisfreeoriginal', 'jasatitip']",1,[]
3989,usaharumah.manado,"Perkenalan Produk

1. Terbuat dari kealamian Jeju serta lava Seawater yang memberikan kelembapan dan energi
Yongam seawater yang kaya akan mineral yang istimewa memberikan kembali energi pada kulit dan menghasilkan manfaat anti-aging. 
2. 3 macam faktor kelembapan sebagai perawatan kulit intensif
Jeju Yeongam seawater memiliki 3 macam faktor kelembapan serta faktor kelembapan alami yang memberikan perawatan untuk mendapatkan kulit kencang 
3. Ampoule skin yang memiliki anti-oksidan dan menyegarkan
Ampoule yang berasal dari Yeongam seawater yang kaya akan anti oksidan apabila pemakaiannya dicampur dengan toner maka akan cepat meresap ke dalam kulit dan memberikan manfaat dari anti-oksidan

#innisfreeindonesia #innisfree #innisfreejasatitip #innisfreeori #innisfreeoriginal #jasatitip","['innisfreeindonesia', 'innisfree', 'innisfreejasatitip', 'innisfreeori', 'innisfreeoriginal', 'jasatitip']",1,[]
